OrderID,OrderDate,CustomerID,ProductID,ManagerID,Quantity,UnitPrice,DiscountPct,Cost
O12510,2024-12-09,C1269,P1069,M102,5,234.42,0.15,176.85
O12511,2025-04-01,C1154,P1016,M100,5,571.13,0.0,332.44
O12511,2025-04-01,C1154,P1076,M100,3,30.65,0.1,24.46
O12512,2024-02-17,C1061,P1085,M105,2,488.63,0.1,267.05
O12513,2025-01-26,C1461,P1104,M100,1,888.61,0.05,648.72
O12513,2025-01-26,C1461,P1010,M100,2,399.31,0.15,238.78
O12513,2025-01-26,C1461,P1014,M100,5,922.38,0.05,640.16
O12513,2025-01-26,C1461,P1008,M100,3,87.01,0.0,68.74
O12514,2025-08-30,C1223,P1035,M103,5,492.72,0.05,386.55
O12514,2025-08-30,C1223,P1099,M103,4,271.64,0.05,204.05
O12514,2025-08-30,C1223,P1096,M103,2,657.64,0.15,408.06
O12515,2025-09-05,C1110,P1053,M105,3,750.21,0.05,412.77
O12516,2025-08-09,C1325,P1087,M102,2,163.11,0.0,107.57
O12517,2024-05-17,C1041,P1028,M100,5,899.75,0.05,512.17
O12517,2024-05-17,C1041,P1045,M100,4,622.46,0.15,370.87
O12517,2024-05-17,C1041,P1033,M100,3,661.1,0.2,398.36
O12517,2024-05-17,C1041,P1094,M100,2,175.86,0.1,124.98
O12518,2025-01-25,C1486,P1033,M101,4,708.86,0.0,458.61
O12518,2025-01-25,C1486,P1115,M101,3,421.49,0.0,216.91
O12519,2024-02-07,C1474,P1003,M104,5,194.81,0.1,146.49
O12519,2024-02-07,C1474,P1025,M104,3,325.1,0.2,182.13
O12519,2024-02-07,C1474,P1066,M104,2,501.82,0.1,260.6
O12519,2024-02-07,C1474,P1018,M104,3,677.5,0.2,504.93
O12520,2024-08-25,C1424,P1017,M107,1,654.83,0.0,509.3
O12521,2025-05-16,C1412,P1119,M107,5,974.88,0.1,737.55
O12521,2025-05-16,C1412,P1042,M107,2,817.99,0.0,563.66
O12522,2024-12-18,C1104,P1007,M105,5,65.66,0.1,32.9
O12522,2024-12-18,C1104,P1054,M105,4,233.7,0.0,139.88
O12522,2024-12-18,C1104,P1083,M105,2,252.91,0.05,167.49
O12523,2025-01-23,C1173,P1092,M107,4,51.51,0.0,29.89
O12523,2025-01-23,C1173,P1007,M107,5,74.59,0.0,45.8
O12523,2025-01-23,C1173,P1003,M107,4,79.58,0.1,50.68
O12524,2024-07-23,C1076,P1014,M100,3,878.69,0.2,537.81
O12524,2024-07-23,C1076,P1049,M100,2,317.14,0.0,200.91
O12524,2024-07-23,C1076,P1067,M100,2,590.02,0.1,459.37
O12524,2024-07-23,C1076,P1041,M100,5,910.05,0.1,575.28
O12525,2025-08-06,C1187,P1103,M104,4,173.2,0.0,119.95
O12526,2024-03-27,C1079,P1010,M106,5,821.84,0.0,517.17
O12527,2025-02-14,C1416,P1002,M100,4,388.58,0.05,310.74
O12527,2025-02-14,C1416,P1036,M100,3,818.73,0.15,422.42
O12527,2025-02-14,C1416,P1005,M100,4,734.97,0.15,546.08
O12528,2025-05-05,C1233,P1063,M106,1,212.91,0.05,150.73
O12528,2025-05-05,C1233,P1076,M106,2,496.4,0.1,380.77
O12528,2025-05-05,C1233,P1012,M106,1,503.92,0.2,390.12
O12528,2025-05-05,C1233,P1064,M106,3,513.33,0.05,366.41
O12529,2025-12-21,C1485,P1107,M100,5,478.44,0.15,321.25
O12529,2025-12-21,C1485,P1063,M100,1,648.25,0.15,416.7
O12529,2025-12-21,C1485,P1039,M100,1,908.49,0.05,628.95
O12529,2025-12-21,C1485,P1060,M100,5,859.83,0.15,489.78
O12530,2024-11-08,C1224,P1091,M107,3,117.92,0.15,81.6
O12530,2024-11-08,C1224,P1109,M107,4,996.19,0.0,735.65
O12530,2024-11-08,C1224,P1005,M107,2,870.99,0.0,683.69
O12530,2024-11-08,C1224,P1037,M107,4,894.59,0.2,568.15
O12531,2024-06-12,C1015,P1017,M105,4,967.84,0.15,600.24
O12531,2024-06-12,C1015,P1058,M105,2,378.09,0.0,212.77
O12531,2024-06-12,C1015,P1110,M105,2,515.67,0.0,289.02
O12532,2024-03-06,C1141,P1023,M101,2,987.49,0.2,603.04
O12532,2024-03-06,C1141,P1067,M101,4,914.78,0.1,676.04
O12532,2024-03-06,C1141,P1063,M101,2,332.62,0.1,198.02
O12533,2025-05-20,C1335,P1012,M100,5,273.65,0.1,217.22
O12534,2025-12-30,C1142,P1021,M101,2,658.57,0.1,509.94
O12534,2025-12-30,C1142,P1063,M101,1,646.87,0.0,440.93
O12534,2025-12-30,C1142,P1107,M101,2,922.53,0.2,563.57
O12535,2025-02-21,C1223,P1107,M103,2,96.7,0.0,77.35
O12535,2025-02-21,C1223,P1043,M103,5,555.95,0.15,394.29
O12536,2025-08-25,C1067,P1048,M103,3,74.23,0.15,50.51
O12537,2024-08-30,C1066,P1085,M105,1,104.62,0.05,63.23
O12537,2024-08-30,C1066,P1049,M105,2,861.34,0.1,502.04
O12537,2024-08-30,C1066,P1019,M105,4,767.23,0.0,497.65
O12538,2024-09-28,C1279,P1101,M103,5,628.76,0.2,318.26
O12538,2024-09-28,C1279,P1041,M103,3,43.71,0.2,24.54
O12538,2024-09-28,C1279,P1037,M103,5,238.31,0.0,133.79
O12539,2024-01-30,C1155,P1034,M100,2,761.68,0.15,460.7
O12539,2024-01-30,C1155,P1034,M100,3,553.54,0.0,437.02
O12539,2024-01-30,C1155,P1045,M100,5,417.38,0.15,276.2
O12539,2024-01-30,C1155,P1109,M100,1,957.98,0.2,752.23
O12540,2025-01-21,C1397,P1045,M105,2,980.3,0.2,561.46
O12541,2024-08-08,C1080,P1103,M105,5,568.14,0.2,424.67
O12541,2024-08-08,C1080,P1054,M105,1,450.59,0.2,315.88
O12541,2024-08-08,C1080,P1027,M105,4,953.92,0.1,612.35
O12541,2024-08-08,C1080,P1015,M105,5,327.58,0.1,208.87
O12542,2025-10-30,C1186,P1031,M106,3,518.9,0.0,295.48
O12542,2025-10-30,C1186,P1019,M106,5,414.38,0.0,272.84
O12543,2025-08-04,C1107,P1091,M107,4,892.06,0.15,692.16
O12543,2025-08-04,C1107,P1009,M107,4,624.08,0.2,420.48
O12543,2025-08-04,C1107,P1037,M107,5,239.36,0.1,149.69
O12543,2025-08-04,C1107,P1001,M107,5,275.89,0.05,195.44
O12544,2025-11-17,C1409,P1054,M105,2,240.58,0.15,151.12
O12545,2024-03-16,C1325,P1090,M107,5,647.53,0.15,493.33
O12545,2024-03-16,C1325,P1048,M107,4,562.27,0.2,381.98
O12545,2024-03-16,C1325,P1116,M107,4,754.05,0.1,439.57
O12545,2024-03-16,C1325,P1034,M107,3,510.91,0.2,315.95
O12546,2025-11-04,C1411,P1098,M103,5,378.21,0.15,227.5
O12547,2025-04-29,C1436,P1044,M100,5,838.64,0.1,663.9
O12548,2025-04-14,C1090,P1050,M102,2,740.1,0.05,494.43
O12548,2025-04-14,C1090,P1114,M102,1,860.29,0.1,551.82
O12548,2025-04-14,C1090,P1058,M102,5,714.5,0.2,563.84
O12548,2025-04-14,C1090,P1032,M102,1,447.1,0.2,235.05
O12549,2024-04-13,C1454,P1013,M101,5,449.73,0.2,290.78
O12549,2024-04-13,C1454,P1085,M101,3,933.83,0.1,686.37
O12549,2024-04-13,C1454,P1078,M101,2,203.89,0.2,133.07
O12550,2025-02-25,C1269,P1014,M104,5,188.93,0.1,111.91
O12550,2025-02-25,C1269,P1069,M104,5,333.49,0.15,178.37
O12551,2024-01-29,C1159,P1041,M104,1,204.57,0.1,157.26
O12551,2024-01-29,C1159,P1003,M104,4,385.45,0.0,280.49
O12551,2024-01-29,C1159,P1049,M104,3,136.34,0.0,100.71
O12552,2024-05-10,C1160,P1016,M100,4,950.57,0.1,554.48
O12552,2024-05-10,C1160,P1111,M100,3,231.6,0.1,179.5
O12552,2024-05-10,C1160,P1110,M100,4,889.57,0.0,601.38
O12553,2024-11-22,C1013,P1041,M106,4,698.79,0.1,366.2
O12553,2024-11-22,C1013,P1063,M106,5,508.42,0.15,326.26
O12554,2025-05-18,C1350,P1115,M105,3,69.33,0.15,53.68
O12554,2025-05-18,C1350,P1026,M105,2,803.62,0.2,459.47
O12555,2025-11-28,C1240,P1000,M107,2,860.76,0.05,453.51
O12555,2025-11-28,C1240,P1099,M107,3,205.05,0.2,105.66
O12555,2025-11-28,C1240,P1004,M107,5,676.16,0.1,454.79
O12555,2025-11-28,C1240,P1039,M107,3,461.31,0.1,307.23
O12556,2024-04-27,C1272,P1024,M104,5,246.33,0.05,179.55
O12557,2025-02-05,C1061,P1055,M102,3,241.76,0.0,168.05
O12557,2025-02-05,C1061,P1062,M102,3,457.9,0.2,329.74
O12557,2025-02-05,C1061,P1095,M102,5,173.13,0.1,102.65
O12557,2025-02-05,C1061,P1007,M102,1,722.74,0.05,467.47
O12558,2024-08-18,C1026,P1105,M107,4,332.87,0.2,243.29
O12558,2024-08-18,C1026,P1035,M107,3,998.04,0.0,522.82
O12558,2024-08-18,C1026,P1005,M107,4,598.82,0.0,444.68
O12558,2024-08-18,C1026,P1080,M107,5,154.25,0.1,80.31
O12559,2024-12-23,C1196,P1048,M103,4,737.83,0.15,410.79
O12559,2024-12-23,C1196,P1103,M103,3,764.41,0.2,397.73
O12560,2025-07-05,C1062,P1098,M107,4,807.46,0.0,497.1
O12560,2025-07-05,C1062,P1038,M107,5,768.49,0.1,574.99
O12561,2025-02-03,C1214,P1033,M102,2,626.78,0.1,456.3
O12561,2025-02-03,C1214,P1092,M102,5,380.32,0.05,256.5
O12561,2025-02-03,C1214,P1051,M102,5,301.31,0.2,174.53
O12562,2024-03-16,C1303,P1035,M105,3,688.54,0.1,416.37
O12562,2024-03-16,C1303,P1002,M105,3,901.14,0.15,677.69
O12562,2024-03-16,C1303,P1025,M105,3,72.05,0.1,51.91
O12563,2025-05-17,C1211,P1035,M100,5,813.28,0.2,550.67
O12563,2025-05-17,C1211,P1045,M100,2,596.66,0.0,369.79
O12563,2025-05-17,C1211,P1089,M100,2,192.63,0.05,151.07
O12563,2025-05-17,C1211,P1099,M100,5,84.66,0.0,47.75
O12564,2024-03-26,C1078,P1109,M104,3,727.45,0.0,402.59
O12564,2024-03-26,C1078,P1055,M104,2,795.76,0.0,542.46
O12565,2025-08-27,C1175,P1020,M102,1,100.06,0.1,63.7
O12565,2025-08-27,C1175,P1060,M102,4,794.62,0.15,570.04
O12566,2024-03-11,C1465,P1008,M102,3,347.43,0.05,236.5
O12567,2024-06-03,C1044,P1082,M102,1,621.78,0.15,382.62
O12567,2024-06-03,C1044,P1103,M102,5,364.55,0.2,278.94
O12568,2024-01-30,C1378,P1045,M103,2,314.33,0.15,213.75
O12569,2024-10-18,C1019,P1015,M106,3,486.11,0.0,365.75
O12569,2024-10-18,C1019,P1016,M106,1,315.18,0.0,194.28
O12569,2024-10-18,C1019,P1113,M106,4,894.01,0.2,696.64
O12570,2024-01-08,C1296,P1101,M102,5,694.18,0.1,371.65
O12570,2024-01-08,C1296,P1034,M102,5,208.27,0.15,112.67
O12570,2024-01-08,C1296,P1068,M102,3,94.65,0.1,52.24
O12571,2024-10-06,C1085,P1077,M105,5,506.4,0.1,271.18
O12571,2024-10-06,C1085,P1046,M105,2,211.66,0.2,117.06
O12572,2025-09-24,C1357,P1070,M105,1,557.73,0.0,362.34
O12573,2025-10-21,C1481,P1057,M102,5,62.71,0.2,38.8
O12573,2025-10-21,C1481,P1054,M102,2,440.26,0.05,314.55
O12573,2025-10-21,C1481,P1086,M102,1,108.77,0.1,61.96
O12574,2024-11-21,C1299,P1118,M101,5,55.22,0.05,32.72
O12575,2025-09-16,C1319,P1078,M105,5,415.47,0.2,242.03
O12576,2024-11-05,C1355,P1088,M101,1,299.66,0.1,215.13
O12576,2024-11-05,C1355,P1075,M101,5,637.18,0.1,424.18
O12577,2025-08-27,C1027,P1098,M105,1,17.65,0.0,12.8
O12577,2025-08-27,C1027,P1005,M105,3,436.77,0.0,276.82
O12578,2025-08-25,C1116,P1084,M104,5,614.17,0.2,427.88
O12578,2025-08-25,C1116,P1026,M104,1,653.11,0.0,373.5
O12579,2024-07-04,C1224,P1103,M103,5,713.91,0.0,532.14
O12579,2024-07-04,C1224,P1054,M103,4,50.8,0.15,28.67
O12580,2025-04-30,C1493,P1041,M102,2,527.06,0.05,309.22
O12581,2024-06-20,C1496,P1019,M102,2,921.31,0.0,687.37
O12581,2024-06-20,C1496,P1080,M102,4,988.37,0.1,557.49
O12581,2024-06-20,C1496,P1085,M102,5,82.09,0.1,52.5
O12582,2024-01-27,C1069,P1086,M105,1,362.64,0.15,247.63
O12583,2024-07-10,C1246,P1097,M101,3,351.12,0.15,197.4
O12583,2024-07-10,C1246,P1015,M101,5,860.95,0.1,459.09
O12584,2025-02-05,C1224,P1022,M105,1,434.19,0.0,331.18
O12584,2025-02-05,C1224,P1019,M105,5,639.4,0.05,445.36
O12584,2025-02-05,C1224,P1029,M105,4,65.15,0.2,43.72
O12585,2024-09-15,C1201,P1036,M104,2,436.73,0.1,262.01
O12585,2024-09-15,C1201,P1041,M104,5,328.66,0.0,234.24
O12585,2024-09-15,C1201,P1084,M104,4,21.63,0.2,12.89
O12585,2024-09-15,C1201,P1083,M104,4,191.42,0.15,100.83
O12586,2025-01-31,C1215,P1012,M107,3,200.06,0.0,123.59
O12586,2025-01-31,C1215,P1080,M107,2,723.26,0.1,477.58
O12586,2025-01-31,C1215,P1075,M107,1,215.83,0.15,133.57
O12586,2025-01-31,C1215,P1023,M107,5,135.99,0.2,98.48
O12587,2024-10-24,C1149,P1082,M107,2,59.22,0.1,32.5
O12587,2024-10-24,C1149,P1097,M107,1,67.45,0.15,38.44
O12588,2024-11-12,C1000,P1091,M106,2,432.53,0.05,240.95
O12588,2024-11-12,C1000,P1051,M106,3,536.65,0.1,281.9
O12589,2024-10-03,C1160,P1032,M105,1,203.01,0.05,162.4
O12590,2025-04-09,C1083,P1029,M102,2,278.09,0.15,195.49
O12591,2024-01-17,C1400,P1028,M103,3,513.6,0.2,298.84
O12591,2024-01-17,C1400,P1118,M103,2,948.18,0.2,715.33
O12592,2025-05-03,C1085,P1082,M103,3,696.16,0.1,516.39
O12593,2024-05-01,C1151,P1040,M102,1,752.46,0.2,541.52
O12593,2024-05-01,C1151,P1109,M102,3,276.62,0.05,197.85
O12594,2025-02-07,C1349,P1015,M107,4,943.32,0.2,745.44
O12594,2025-02-07,C1349,P1074,M107,2,405.95,0.2,210.57
O12594,2025-02-07,C1349,P1053,M107,3,585.7,0.05,323.66
O12594,2025-02-07,C1349,P1088,M107,1,163.48,0.2,113.37
O12595,2024-06-28,C1289,P1118,M103,3,44.89,0.0,30.4
O12595,2024-06-28,C1289,P1033,M103,1,119.24,0.2,75.89
O12596,2024-04-28,C1200,P1037,M102,2,343.08,0.2,192.13
O12596,2024-04-28,C1200,P1004,M102,4,656.33,0.2,479.6
O12597,2025-09-05,C1312,P1039,M106,1,925.08,0.2,720.19
O12597,2025-09-05,C1312,P1105,M106,3,914.0,0.2,469.76
O12597,2025-09-05,C1312,P1117,M106,3,327.23,0.05,242.95
O12597,2025-09-05,C1312,P1097,M106,2,174.46,0.1,120.54
O12598,2025-10-20,C1157,P1025,M102,3,899.51,0.2,710.36
O12599,2025-12-23,C1085,P1009,M103,1,357.13,0.15,220.51
O12599,2025-12-23,C1085,P1015,M103,2,205.33,0.1,142.0
O12599,2025-12-23,C1085,P1045,M103,2,546.46,0.2,299.37
O12599,2025-12-23,C1085,P1091,M103,3,81.59,0.05,41.25
O12600,2024-05-24,C1032,P1094,M106,5,989.37,0.05,576.23
O12601,2024-04-15,C1260,P1033,M103,3,430.8,0.1,289.18
O12601,2024-04-15,C1260,P1060,M103,2,777.46,0.2,605.49
O12601,2024-04-15,C1260,P1019,M103,2,233.01,0.1,137.35
O12601,2024-04-15,C1260,P1014,M103,5,715.63,0.05,548.56
O12602,2025-03-25,C1148,P1101,M107,2,115.05,0.15,65.91
O12602,2025-03-25,C1148,P1088,M107,5,596.84,0.0,357.89
O12602,2025-03-25,C1148,P1050,M107,3,498.12,0.05,388.81
O12602,2025-03-25,C1148,P1034,M107,2,569.17,0.2,325.36
O12603,2025-10-09,C1025,P1011,M103,5,953.55,0.1,501.62
O12604,2025-12-27,C1416,P1015,M101,3,100.05,0.15,79.21
O12604,2025-12-27,C1416,P1013,M101,1,728.44,0.15,477.63
O12604,2025-12-27,C1416,P1053,M101,1,810.47,0.1,632.07
O12604,2025-12-27,C1416,P1101,M101,3,858.54,0.05,547.51
O12605,2025-02-13,C1040,P1073,M102,3,643.18,0.0,355.99
O12605,2025-02-13,C1040,P1065,M102,1,838.71,0.1,594.65
O12605,2025-02-13,C1040,P1105,M102,4,815.79,0.05,547.33
O12605,2025-02-13,C1040,P1017,M102,1,290.42,0.05,229.06
O12606,2024-11-17,C1072,P1113,M107,2,168.33,0.05,111.0
O12606,2024-11-17,C1072,P1109,M107,3,953.22,0.1,718.1
O12607,2025-12-23,C1349,P1029,M101,3,981.83,0.15,728.23
O12607,2025-12-23,C1349,P1084,M101,4,954.72,0.1,498.46
O12607,2025-12-23,C1349,P1005,M101,3,624.92,0.05,448.39
O12607,2025-12-23,C1349,P1074,M101,2,889.54,0.05,489.86
O12608,2025-08-07,C1454,P1060,M104,2,197.47,0.15,144.65
O12609,2024-05-18,C1290,P1073,M103,5,806.4,0.1,613.66
O12609,2024-05-18,C1290,P1088,M103,1,687.28,0.15,349.31
O12609,2024-05-18,C1290,P1096,M103,2,405.78,0.15,226.51
O12609,2024-05-18,C1290,P1111,M103,2,736.46,0.2,537.08
O12610,2025-10-22,C1199,P1067,M102,3,952.09,0.0,625.14
O12610,2025-10-22,C1199,P1109,M102,3,268.82,0.1,176.98
O12610,2025-10-22,C1199,P1051,M102,4,343.5,0.05,208.72
O12610,2025-10-22,C1199,P1044,M102,1,928.77,0.1,732.38
O12611,2025-12-26,C1007,P1087,M100,2,410.88,0.05,306.6
O12611,2025-12-26,C1007,P1014,M100,3,509.3,0.2,267.58
O12611,2025-12-26,C1007,P1052,M100,4,655.92,0.0,438.79
O12612,2025-06-11,C1045,P1018,M104,4,435.55,0.0,267.26
O12612,2025-06-11,C1045,P1058,M104,5,462.99,0.05,313.83
O12613,2024-03-09,C1290,P1080,M104,5,198.11,0.2,110.5
O12613,2024-03-09,C1290,P1013,M104,4,485.54,0.2,305.87
O12613,2024-03-09,C1290,P1051,M104,3,807.54,0.1,606.02
O12614,2024-04-15,C1282,P1096,M106,5,78.87,0.15,53.81
O12614,2024-04-15,C1282,P1000,M106,3,456.05,0.05,284.67
O12614,2024-04-15,C1282,P1057,M106,2,62.54,0.2,37.76
O12615,2025-01-12,C1173,P1091,M104,5,415.53,0.05,254.31
O12615,2025-01-12,C1173,P1092,M104,5,730.26,0.2,469.71
O12615,2025-01-12,C1173,P1059,M104,5,340.34,0.2,181.69
O12615,2025-01-12,C1173,P1006,M104,2,222.5,0.2,150.26
O12616,2024-06-11,C1339,P1023,M106,4,749.36,0.15,525.33
O12616,2024-06-11,C1339,P1085,M106,2,612.3,0.05,456.08
O12617,2024-08-24,C1369,P1014,M104,5,356.3,0.0,253.1
O12617,2024-08-24,C1369,P1096,M104,3,101.71,0.2,67.12
O12617,2024-08-24,C1369,P1084,M104,2,435.9,0.1,295.76
O12617,2024-08-24,C1369,P1022,M104,1,791.83,0.05,625.54
O12618,2024-02-29,C1242,P1103,M100,4,248.58,0.15,168.15
O12619,2024-09-02,C1211,P1050,M107,5,778.0,0.1,531.8
O12620,2024-11-01,C1026,P1047,M104,4,244.4,0.05,126.5
O12620,2024-11-01,C1026,P1025,M104,5,640.23,0.2,375.26
O12620,2024-11-01,C1026,P1051,M104,2,890.37,0.2,566.91
O12620,2024-11-01,C1026,P1086,M104,3,187.51,0.1,103.47
O12621,2024-04-22,C1128,P1019,M104,4,431.98,0.0,236.39
O12622,2024-06-08,C1220,P1021,M106,2,978.65,0.0,562.87
O12622,2024-06-08,C1220,P1054,M106,2,797.56,0.2,600.84
O12622,2024-06-08,C1220,P1054,M106,4,759.78,0.1,428.1
O12622,2024-06-08,C1220,P1050,M106,4,41.79,0.2,25.25
O12623,2025-04-09,C1332,P1107,M102,5,697.45,0.15,539.72
O12623,2025-04-09,C1332,P1052,M102,1,54.39,0.0,40.7
O12624,2025-01-05,C1030,P1022,M105,5,720.0,0.15,516.32
O12624,2025-01-05,C1030,P1057,M105,5,25.22,0.1,13.4
O12625,2024-09-27,C1160,P1009,M107,1,787.96,0.05,519.42
O12625,2024-09-27,C1160,P1043,M107,1,37.33,0.0,25.86
O12625,2024-09-27,C1160,P1011,M107,2,156.14,0.2,79.02
O12626,2025-11-05,C1490,P1033,M107,1,708.57,0.1,475.14
O12626,2025-11-05,C1490,P1117,M107,5,278.77,0.2,176.05
O12627,2025-09-22,C1004,P1109,M105,1,444.84,0.1,342.75
O12627,2025-09-22,C1004,P1097,M105,4,116.08,0.1,70.51
O12627,2025-09-22,C1004,P1031,M105,3,590.21,0.1,367.73
O12628,2025-09-13,C1083,P1072,M100,1,981.08,0.1,727.88
O12629,2025-12-11,C1278,P1072,M101,3,659.97,0.0,441.66
O12629,2025-12-11,C1278,P1030,M101,3,116.79,0.05,86.59
O12630,2025-12-02,C1431,P1035,M101,4,354.74,0.05,241.8
O12630,2025-12-02,C1431,P1067,M101,1,197.6,0.0,110.19
O12631,2025-01-02,C1275,P1006,M102,1,221.07,0.1,115.54
O12632,2025-09-25,C1293,P1017,M100,1,167.07,0.1,125.56
O12632,2025-09-25,C1293,P1048,M100,3,105.28,0.1,81.11
O12633,2024-03-16,C1036,P1012,M101,5,56.44,0.1,32.81
O12633,2024-03-16,C1036,P1113,M101,3,650.12,0.0,352.18
O12633,2024-03-16,C1036,P1042,M101,5,101.18,0.05,63.93
O12634,2025-01-01,C1311,P1090,M103,1,706.13,0.05,448.37
O12635,2024-06-08,C1380,P1029,M105,2,370.82,0.0,231.23
O12636,2024-01-16,C1050,P1008,M100,4,559.76,0.0,433.14
O12636,2024-01-16,C1050,P1075,M100,3,401.15,0.05,206.58
O12637,2024-12-27,C1307,P1029,M100,2,699.38,0.05,460.81
O12637,2024-12-27,C1307,P1023,M100,1,697.97,0.05,496.0
O12637,2024-12-27,C1307,P1055,M100,4,646.66,0.2,433.28
O12637,2024-12-27,C1307,P1103,M100,1,877.03,0.1,538.15
O12638,2024-02-13,C1465,P1023,M103,5,437.6,0.2,325.67
O12638,2024-02-13,C1465,P1081,M103,3,545.15,0.05,401.78
O12639,2025-07-02,C1335,P1039,M106,3,995.49,0.05,754.42
O12639,2025-07-02,C1335,P1084,M106,5,896.79,0.05,583.48
O12640,2024-11-24,C1454,P1096,M101,4,843.44,0.2,563.5
O12641,2024-10-16,C1266,P1015,M105,2,643.36,0.15,469.84
O12642,2024-02-06,C1424,P1076,M105,1,810.53,0.0,559.94
O12642,2024-02-06,C1424,P1069,M105,4,695.3,0.0,533.86
O12643,2025-12-28,C1026,P1066,M101,2,969.89,0.05,521.5
O12644,2024-12-25,C1411,P1027,M106,2,604.51,0.05,459.33
O12644,2024-12-25,C1411,P1031,M106,4,372.34,0.15,295.58
O12645,2025-11-18,C1273,P1024,M103,2,246.0,0.15,193.61
O12645,2025-11-18,C1273,P1066,M103,3,488.87,0.05,354.92
O12645,2025-11-18,C1273,P1032,M103,4,633.55,0.1,436.25
O12645,2025-11-18,C1273,P1112,M103,5,923.69,0.05,543.15
O12646,2024-08-18,C1480,P1063,M103,3,49.33,0.15,27.4
O12646,2024-08-18,C1480,P1067,M103,4,467.48,0.05,326.42
O12646,2024-08-18,C1480,P1031,M103,4,264.94,0.15,177.26
O12646,2024-08-18,C1480,P1103,M103,1,179.81,0.05,115.44
O12647,2024-01-01,C1210,P1079,M101,5,627.4,0.2,441.64
O12647,2024-01-01,C1210,P1091,M101,3,797.43,0.2,634.7
O12647,2024-01-01,C1210,P1109,M101,1,420.67,0.15,244.11
O12647,2024-01-01,C1210,P1117,M101,2,649.93,0.1,410.01
O12648,2024-06-23,C1181,P1114,M105,4,51.52,0.2,39.9
O12648,2024-06-23,C1181,P1056,M105,4,484.84,0.05,369.51
O12649,2024-10-19,C1032,P1100,M103,4,945.87,0.2,686.26
O12649,2024-10-19,C1032,P1007,M103,5,980.01,0.05,555.64
O12649,2024-10-19,C1032,P1062,M103,5,535.91,0.05,331.9
O12649,2024-10-19,C1032,P1045,M103,4,794.33,0.2,541.93
O12650,2024-05-14,C1179,P1036,M106,5,102.54,0.2,80.71
O12650,2024-05-14,C1179,P1018,M106,3,69.07,0.15,53.12
O12651,2024-02-13,C1050,P1085,M101,3,475.61,0.2,280.95
O12652,2025-06-30,C1207,P1054,M106,5,758.67,0.05,569.35
O12652,2025-06-30,C1207,P1078,M106,3,621.12,0.2,457.71
O12653,2025-12-08,C1413,P1054,M107,4,736.05,0.15,532.75
O12653,2025-12-08,C1413,P1022,M107,5,75.01,0.0,48.58
O12653,2025-12-08,C1413,P1093,M107,3,377.46,0.2,290.06
O12653,2025-12-08,C1413,P1081,M107,5,43.45,0.1,28.44
O12654,2024-05-09,C1162,P1030,M103,1,652.91,0.1,418.82
O12654,2024-05-09,C1162,P1034,M103,4,630.95,0.05,473.18
O12654,2024-05-09,C1162,P1089,M103,2,185.96,0.1,121.68
O12655,2024-10-19,C1004,P1012,M107,2,433.25,0.05,322.55
O12655,2024-10-19,C1004,P1118,M107,1,919.5,0.0,502.34
O12655,2024-10-19,C1004,P1093,M107,3,568.27,0.15,316.38
O12655,2024-10-19,C1004,P1049,M107,5,996.94,0.1,621.88
O12656,2024-07-17,C1142,P1058,M106,3,306.02,0.1,161.56
O12656,2024-07-17,C1142,P1026,M106,3,503.03,0.2,373.84
O12657,2025-11-16,C1254,P1011,M101,5,837.98,0.0,431.37
O12657,2025-11-16,C1254,P1117,M101,5,153.93,0.05,121.8
O12657,2025-11-16,C1254,P1047,M101,5,744.36,0.1,511.65
O12658,2025-04-06,C1243,P1095,M100,2,146.19,0.0,80.68
O12659,2025-04-14,C1057,P1075,M105,5,886.07,0.05,489.83
O12659,2025-04-14,C1057,P1059,M105,1,277.94,0.1,147.06
O12660,2024-05-11,C1480,P1043,M102,2,588.05,0.15,448.64
O12661,2025-02-26,C1174,P1051,M105,5,771.56,0.2,486.66
O12661,2025-02-26,C1174,P1117,M105,4,753.15,0.05,459.64
O12662,2024-05-22,C1261,P1119,M104,1,139.51,0.05,105.01
O12662,2024-05-22,C1261,P1102,M104,2,489.69,0.0,358.48
O12662,2024-05-22,C1261,P1104,M104,2,537.07,0.1,426.51
O12662,2024-05-22,C1261,P1032,M104,1,320.88,0.05,242.34
O12663,2024-05-14,C1170,P1052,M101,2,611.36,0.1,319.75
O12663,2024-05-14,C1170,P1097,M101,5,117.93,0.0,64.02
O12663,2024-05-14,C1170,P1019,M101,3,651.48,0.2,389.48
O12664,2024-02-12,C1212,P1058,M100,2,785.65,0.1,618.21
O12664,2024-02-12,C1212,P1084,M100,1,472.76,0.0,355.24
O12664,2024-02-12,C1212,P1118,M100,3,740.81,0.0,470.14
O12664,2024-02-12,C1212,P1116,M100,1,272.39,0.0,210.14
O12665,2024-10-21,C1347,P1068,M102,1,870.69,0.2,437.9
O12665,2024-10-21,C1347,P1032,M102,4,76.76,0.2,49.38
O12666,2024-10-05,C1090,P1024,M107,3,614.76,0.05,401.81
O12666,2024-10-05,C1090,P1117,M107,4,230.96,0.0,142.88
O12666,2024-10-05,C1090,P1082,M107,4,504.19,0.05,378.83
O12666,2024-10-05,C1090,P1045,M107,4,525.89,0.2,301.2
O12667,2024-08-07,C1158,P1087,M104,1,171.99,0.15,92.61
O12667,2024-08-07,C1158,P1104,M104,4,693.85,0.15,355.43
